,Unnamed: 0,drug_name,drug_link,drug_id
20822,20822,Vancomycin Hydrochloride,/pro/vancomycin-hydrochloride.html,1310-782
20823,20823,Vancomycin injection,/mtm/vancomycin-injection.html,1310-782
20824,20824,"Vancomycin Intravenous, Injection",/cons/vancomycin-intravenous-injection.html,1310-782
20825,20825,Vancomycin Oral Solution,/cdi/vancomycin-oral-solution.html,1310-782
20826,20826,Vandazole,/mtm/vandazole.html,199-0
20827,20827,Vandetanib,/mtm/vandetanib.html,5-0
20828,20828,Vanilla,/npp/vanilla.html,0-0
20829,20829,Vanilla Silq,/pro/vanilla-silq.html,0-0
20830,20830,Vanilla SilQ HD,/pro/vanilla-silq-hd.html,0-0
20831,20831,Vanilla SilQ MD,/pro/vanilla-silq-md.html,0-0
20832,20832,Vaniqa,/vaniqa.html,0-0
20833,20833,Vaniqa Cream,/pro/vaniqa-cream.html,0-0
20834,20834,Vaniqa Topical,/cons/vaniqa-topical.html,0-0
20835,20835,Vanos,/mtm/vanos.html,243-3197
20836,20836,Vanoxide-HC,/mtm/vanoxide-hc.html,2333-1544
20837,20837,Vanquish,/cdi/vanquish.html,1126-657
20838,20838,Vanspar,/cons/vanspar.html,168-0
20839,20839,Vantas,/vantas.html,172-0
20840,20840,Vantin,/mtm/vantin.html,1126-657
20841,20841,Vantin (Cefpodoxime Suspension),/cdi/vantin-cefpodoxime-suspension.html,1126-657
20842,20842,Vantin (Cefpodoxime Tablets),/cdi/vantin-cefpodoxime-tablets.html,1126-657
20843,20843,Vantrela ER,/cdi/vantrela-er.html,1-0
20844,20844,VapoDrops Menthol oral mucous membrane,/mtm/vapodrops-menthol-oral-mucous-membrane.html,0-0
20845,20845,Vaporizing Steam,/cdi/vaporizing-steam.html,0-0
20846,20846,Vaprisol,/vaprisol.html,2317-1533
20847,20847,Vaqta,/mtm/vaqta.html,6-0
20848,20848,Vaqta Pediatric,/mtm/vaqta-pediatric.html,1225-723
20849,20849,Vardenafil,/mtm/vardenafil.html,167-0
20850,20850,Vardenafil Hydrochloride,/monograph/vardenafil-hydrochloride.html,167-0
20851,20851,Vardenafil ODT,/pro/vardenafil-odt.html,167-0
20852,20852,Vardenafil Orally Disintegrating Tablets,/cdi/vardenafil-orally-disintegrating-tablets.html,167-0
20853,20853,Vardenafil Tablets,/cdi/vardenafil-tablets.html,167-0
20854,20854,Varenicline,/mtm/varenicline.html,669-0
20855,20855,Varenicline tartrate,/monograph/varenicline-tartrate.html,669-0
20856,20856,Varibar,/cons/varibar.html,0-0
20857,20857,Varibar Honey,/cdi/varibar-honey.html,0-0
20858,20858,Varibar Nectar,/cdi/varibar-nectar.html,0-0
20859,20859,Varibar Pudding,/cdi/varibar-pudding.html,0-0
20860,20860,Varibar Thin Honey,/cdi/varibar-thin-honey.html,0-0
20861,20861,Varibar Thin Liquid,/cdi/varibar-thin-liquid.html,0-0
20862,20862,Varicella virus (chickenpox) vaccine,/mtm/varicella-virus-chickenpox-vaccine.html,190-1645
20863,20863,Varicella Virus Vaccine,/cdi/varicella-virus-vaccine.html,190-1645
20864,20864,Varicella Virus Vaccine Live,/monograph/varicella-virus-vaccine-live.html,190-1645
20865,20865,"Varicella virus vaccine, live Subcutaneous",/cons/varicella-virus-vaccine-live-subcutaneous.html,190-1645
20866,20866,Varicella zoster immune globulin,/mtm/varicella-zoster-immune-globulin.html,3983-0
20867,20867,Varicella-Zoster Immune Globulin (Human),/cdi/varicella-zoster-immune-globulin-human.html,3983-0
20868,20868,Varicella-zoster immune globulin Intramuscular,/cons/varicella-zoster-immune-globulin-intramuscular.html,3983-0
20869,20869,Varilrix,/cons/varilrix.html,190-1645
20870,20870,Varilrix Subcutaneous,/cons/varilrix-subcutaneous.html,243-13622
20871,20871,Varithena,/cdi/varithena.html,0-0
20872,20872,Varithena polidocanol,/mtm/varithena-polidocanol.html,0-0
20873,20873,Varivax,/mtm/varivax.html,1868-5799
20874,20874,Varizig,/mtm/varizig.html,3983-0
20875,20875,Varubi,/varubi.html,71-0
20876,20876,Varubi Intravenous,/cons/varubi-intravenous.html,71-0
20877,20877,Varubi (Rolapitant Injection),/cdi/varubi-rolapitant-injection.html,71-0
20878,20878,Varubi (Rolapitant Tablets),/cdi/varubi-rolapitant-tablets.html,71-0
20879,20879,Vascazen,/mtm/vascazen.html,7-0
20880,20880,Vascepa,/vascepa.html,172-0
20881,20881,Vasculera,/mtm/vasculera.html,0-0
20882,20882,Vaseline Intensive Care,/mtm/vaseline-intensive-care.html,0-0
20883,20883,Vaseretic,/cdi/vaseretic.html,1690-2475
20884,20884,Vaseretic 10-25,/mtm/vaseretic-10-25.html,1690-2475
20885,20885,Vasocidin,/pro/vasocidin.html,199-0
20886,20886,Vasoclear,/cons/vasoclear.html,109-0
20887,20887,Vasocon,/pro/vasocon.html,1874-1213
20888,20888,Vasodilan,/mtm/vasodilan.html,105-0
20889,20889,Vaso Dose Pack,/pro/vaso-dose-pack.html,3321-0
20890,20890,Vasoflex HD,/mtm/vasoflex-hd.html,1749-3873
20891,20891,Vasofrinic Dh,/cons/vasofrinic-dh.html,1-0
20892,20892,Vasolex,/cdi/vasolex.html,0-0
20893,20893,Vasolex Ointment,/pro/vasolex-ointment.html,0-0
20894,20894,Vasopressin,/mtm/vasopressin.html,187-81
20895,20895,Vasopressin (IM or Subcutaneous),/cdi/vasopressin-im-or-subcutaneous.html,187-81
20896,20896,Vasopressin Injection,/cons/vasopressin-injection.html,187-81
20897,20897,Vasopressin (IV),/cdi/vasopressin-iv.html,187-81
20898,20898,Vasostrict,/mtm/vasostrict.html,5-0
20899,20899,Vasotec,/vasotec.html,172-0
20900,20900,Vasotec I.V.,/cons/vasotec-i-v.html,243-3224
20901,20901,Vasovist,/vasovist.html,10-0
20902,20902,Vaxchora,/mtm/vaxchora.html,6-0
20903,20903,Vayarin,/mtm/vayarin.html,233-109
20904,20904,Vayarol,/cdi/vayarol.html,0-0
20905,20905,Vazculep,/cons/vazculep.html,280-0
20906,20906,VaZol,/cdi/vazol.html,3247-0
20907,20907,Vazotab,/cdi/vazotab.html,3247-0
20908,20908,VCF Vaginal Contraceptive (Nonoxynol 9 Film),/cdi/vcf-vaginal-contraceptive-nonoxynol-9-film.html,0-0
20909,20909,VCF Vaginal Contraceptive (Nonoxynol 9 Foam),/cdi/vcf-vaginal-contraceptive-nonoxynol-9-foam.html,0-0
20910,20910,VCF Vaginal Contraceptive (Nonoxynol 9 Gel),/cdi/vcf-vaginal-contraceptive-nonoxynol-9-gel.html,0-0
20911,20911,V-COF Suspension,/pro/v-cof-suspension.html,3247-0
20912,20912,Vecamyl,/cdi/vecamyl.html,109-0
20913,20913,Vectibix,/vectibix.html,938-503
20914,20914,Vectical,/vectical.html,190-1644
20915,20915,Vecuronium,/mtm/vecuronium.html,243-3224
20916,20916,Vecuronium Bromide,/mtm/vecuronium-bromide.html,243-3224
20917,20917,Vedolizumab,/mtm/vedolizumab.html,1126-657
20918,20918,Vedolizumab Intravenous,/cons/vedolizumab-intravenous.html,1126-657
20919,20919,Veetids,/veetids.html,190-1645
20920,20920,Veetids (Penicillin V Potassium Oral Solution),/cdi/veetids-penicillin-v-potassium-oral-solution.html,190-1645
20921,20921,Veetids (Penicillin V Potassium Tablets),/cdi/veetids-penicillin-v-potassium-tablets.html,190-1645
20922,20922,Velaglucerase alfa,/mtm/velaglucerase-alfa.html,0-0
20923,20923,Velaglucerase alfa Intravenous,/cons/velaglucerase-alfa-intravenous.html,0-0
20924,20924,Velban,/mtm/velban.html,938-503
20925,20925,Velcade,/velcade.html,100-0
20926,20926,Veletri,/mtm/veletri.html,11-0
20927,20927,Velivet,/cdi/velivet.html,1126-657
20928,20928,Velosef,/pro/velosef.html,1717-2994
20929,20929,Velpatasvir and Sofosbuvir Tablets,/pro/velpatasvir-and-sofosbuvir-tablets.html,2105-1372
20930,20930,Velphoro,/velphoro.html,127-0
20931,20931,Veltassa,/veltassa.html,276-0
20932,20932,Veltin,/veltin.html,782-11015
20933,20933,Veltin Gel,/pro/veltin-gel.html,782-11015
20934,20934,Veltrix,/cdi/veltrix.html,1938-0
20935,20935,Veltrix Cream,/pro/veltrix-cream.html,1938-0
20936,20936,VemaVite-PRx 2,/pro/vemavite-prx-2.html,2333-1544
20937,20937,Vemlidy,/vemlidy.html,127-0
20938,20938,Vemurafenib,/mtm/vemurafenib.html,243-3197
20939,20939,Venastat,/mtm/venastat.html,2574-0
20940,20940,Venclexta,/venclexta.html,100-0
20941,20941,Venclexta Starting Pack,/cdi/venclexta-starting-pack.html,100-0
20942,20942,Venelex,/mtm/venelex.html,0-0
20943,20943,Venelex Ointment,/pro/venelex-ointment.html,0-0
20944,20944,Venetoclax,/mtm/venetoclax.html,1034-14582
20945,20945,Venipuncture CPI,/pro/venipuncture-cpi.html,11-0
20946,20946,Venipuncture PX1,/pro/venipuncture-px1.html,1465-0
20947,20947,Venlafaxine,/venlafaxine.html,233-109
20948,20948,Venlafaxine ER,/pro/venlafaxine-er.html,233-109
20949,20949,Venlafaxine ER Capsules,/pro/venlafaxine-er-capsules.html,233-109
20950,20950,Venlafaxine Extended-Release Capsules,/cdi/venlafaxine-extended-release-capsules.html,233-109
20951,20951,Venlafaxine Extended-Release Tablets,/cdi/venlafaxine-extended-release-tablets.html,233-109
20952,20952,Venlafaxine Hydrochloride,/monograph/venlafaxine-hydrochloride.html,233-109
20953,20953,Venlafaxine Tablets,/cdi/venlafaxine-tablets.html,233-109
20954,20954,Venofer,/venofer.html,172-0
20955,20955,Venofer Injection,/pro/venofer-injection.html,172-0
20956,20956,Venoglobulin-S,/cons/venoglobulin-s.html,0-0
20957,20957,Ventavis,/ventavis.html,1126-657
20958,20958,Ventolin,/cons/ventolin.html,1126-657
20959,20959,Ventolin HFA,/ventolin.html,1126-657
20960,20960,Ventolin Inhalation,/cons/ventolin-inhalation.html,1126-657
20961,20961,Ventolin Inhaler,/cons/ventolin-inhaler.html,190-1645
20962,20962,Ventolin Nebules P.F.,/cons/ventolin-nebules-p-f.html,190-1645
20963,20963,Ventolin Respirator,/cons/ventolin-respirator.html,190-1645
20964,20964,Ventolin Rotacaps,/cons/ventolin-rotacaps.html,1126-657
20965,20965,VePesid,/mtm/vepesid.html,938-503
20966,20966,Vepesid Oral,/cons/vepesid-oral.html,938-503
20967,20967,Veramyst,/veramyst.html,1126-657
20968,20968,Veramyst Nasal,/cons/veramyst-nasal.html,1126-657
20969,20969,Verapamil,/verapamil.html,1126-657
20970,20970,Verapamil Extended Release Capsules,/pro/verapamil-extended-release-capsules.html,1126-657
20971,20971,Verapamil Extended Release Tablets,/pro/verapamil-extended-release-tablets.html,1126-657
20972,20972,Verapamil Hydrochloride,/monograph/verapamil-hydrochloride.html,1126-657
20973,20973,Verapamil Hydrochloride PM,/pro/verapamil-hydrochloride-pm.html,1126-657
20974,20974,Verapamil Immediate-Release Tablets,/cdi/verapamil-immediate-release-tablets.html,1126-657
20975,20975,Verapamil Injection,/cdi/verapamil-injection.html,1126-657
20976,20976,Verapamil Intravenous,/cons/verapamil-intravenous.html,0-0
20977,20977,Verapamil Long-Acting Capsules,/cdi/verapamil-long-acting-capsules.html,1126-657
20978,20978,Verapamil Long-Acting Tablets,/cdi/verapamil-long-acting-tablets.html,1126-657
20979,20979,Verapamil oral/injection,/mtm/verapamil-oral-injection.html,1126-657
20980,20980,Verapamil Sustained-Release Capsules,/pro/verapamil-sustained-release-capsules.html,1126-657
20981,20981,Verdeso,/verdeso.html,233-109
20982,20982,Verdrocet,/mtm/verdrocet.html,1-0
20983,20983,Veregen,/veregen.html,0-0
20984,20984,Verelan,/cons/verelan.html,2297-1631
20985,20985,Verelan PM,/cdi/verelan-pm.html,11-0
20986,20986,Veripred 20,/mtm/veripred-20.html,818-18953
20987,20987,Vermox,/vermox.html,497-0
20988,20988,Verrunex Cream,/pro/verrunex-cream.html,0-0
20989,20989,Versacloz,/mtm/versacloz.html,130-0
20990,20990,Versed,/mtm/versed.html,109-0
20991,20991,Versed injection,/mtm/versed-injection.html,109-0
20992,20992,Versel Topical,/cons/versel-topical.html,0-0
20993,20993,Versiclear,/mtm/versiclear.html,103-0
20994,20994,Verteporfin,/mtm/verteporfin.html,1952-2413
20995,20995,"Verteporfin Intravenous, Injection",/cons/verteporfin-intravenous-injection.html,1952-2413
20996,20996,Vervain,/npp/vervain.html,0-0
20997,20997,Verzenio,/verzenio.html,1310-782
20998,20998,Vesanoid,/mtm/vesanoid.html,875-448
20999,20999,VESIcare,/vesicare.html,1310-782
21000,21000,Vestronidase alfa,/mtm/vestronidase-alfa.html,0-0
21001,21001,Vestronidase Alfa-vjbk,/monograph/vestronidase-alfa-vjbk.html,0-0
21002,21002,Vestronidase alfa-vjbk Intravenous,/cons/vestronidase-alfa-vjbk-intravenous.html,0-0
21003,21003,Vestura,/mtm/vestura.html,190-1645
21004,21004,Vetalar Injection,/pro/vetalar-injection.html,0-0
21005,21005,Vet One Chlorhexidine,/pro/vet-one-chlorhexidine.html,0-0
21006,21006,Vet One Silver Nitrate,/pro/vet-one-silver-nitrate.html,735-0
21007,21007,Vetoryl,/pro/vetoryl.html,0-0
21008,21008,Vetprofen,/pro/vetprofen.html,0-0
21009,21009,Vetrimec,/pro/vetrimec.html,0-0
21010,21010,Vetrimec Plus,/pro/vetrimec-plus.html,0-0
21011,21011,Vetrimec Pour-On,/pro/vetrimec-pour-on.html,0-0
21012,21012,Vetscription Benadene,/pro/vetscription-benadene.html,0-0
21013,21013,Vetscription Hydocortisone Spray,/pro/vetscription-hydocortisone-spray.html,0-0
21014,21014,Vetscription Sure Shot 2X,/pro/vetscription-sure-shot-2x.html,0-0
21015,21015,Vetscription Sure Shot Liquid Wormer,/pro/vetscription-sure-shot-liquid-wormer.html,0-0
21016,21016,Vetscription Worm Away,/pro/vetscription-worm-away.html,0-0
21017,21017,Vexa-D,/pro/vexa-d.html,0-0
21018,21018,Vexa Patch,/pro/vexa-patch.html,0-0
21019,21019,Vexol,/cdi/vexol.html,413-0
21020,21020,Vfend,/vfend.html,100-0
21021,21021,Vfend Injection,/pro/vfend-injection.html,100-0
21022,21022,Vfend I.V.,/cons/vfend-i-v.html,1126-657
21023,21023,Vfend Oral,/cons/vfend-oral.html,100-0
21024,21024,VFEND oral/injection,/mtm/vfend-oral-injection.html,100-0
21025,21025,Vfend Tablets,/pro/vfend-tablets.html,100-0
21026,21026,Vfend (Voriconazole Injection),/cdi/vfend-voriconazole-injection.html,100-0
21027,21027,Vfend (Voriconazole Suspension),/cdi/vfend-voriconazole-suspension.html,100-0
21028,21028,Vfend (Voriconazole Tablets),/cdi/vfend-voriconazole-tablets.html,100-0
21029,21029,V-HIST Suspension,/pro/v-hist-suspension.html,3247-0
21030,21030,Viactiv,/cdi/viactiv.html,210-0
21031,21031,Viactiv With Calcium,/cdi/viactiv-with-calcium.html,210-0
21032,21032,Viactiv Calcium Flavor Glides,/cdi/viactiv-calcium-flavor-glides.html,210-0
21033,21033,Viactiv Flavor Glides,/cdi/viactiv-flavor-glides.html,210-0
21034,21034,Viactiv for Teens,/cdi/viactiv-for-teens.html,210-0
21035,21035,Viadox Injection,/pro/viadox-injection.html,243-0
21036,21036,Viadur,/cons/viadur.html,133-53
21037,21037,Viagra,/viagra.html,190-1645
21038,21038,Viatrexx Collagen,/pro/viatrexx-collagen.html,0-0
21039,21039,Viatrexx Derma,/pro/viatrexx-derma.html,0-0
21040,21040,Viatrexx Hair.,/pro/viatrexx-hair.html,0-0
21041,21041,Viatrexx Liver,/pro/viatrexx-liver.html,0-0
21042,21042,Viatrexx Osteo	,/pro/viatrexx-osteo.html,0-0
21043,21043,Vi-Atro,/cons/vi-atro.html,3247-0
21044,21044,Vibativ,/vibativ.html,3186-14316
21045,21045,Viberzi,/viberzi.html,168-0
21046,21046,Vibramycin,/pro/vibramycin.html,187-0
21047,21047,Vibramycin Calcium,/cons/vibramycin-calcium.html,187-0
21048,21048,Vibramycin (Doxycycline Suspension),/cdi/vibramycin-doxycycline-suspension.html,187-0
21049,21049,Vibramycin (Doxycycline Syrup),/cdi/vibramycin-doxycycline-syrup.html,187-0
21050,21050,Vibramycin (Doxycycline Tablets and Capsules),/cdi/vibramycin-doxycycline-tablets-and-capsules.html,187-0
21051,21051,Vibramycin Hyclate,/cons/vibramycin-hyclate.html,1403-828
21052,21052,Vibra-Tabs,/cons/vibra-tabs.html,1087-10378
21053,21053,"Vicks 44 Cold, Flu and Cough",/mtm/vicks-44-cold-flu-and-cough.html,233-109
21054,21054,Vicks 44 Cough Relief,/cons/vicks-44-cough-relief.html,3321-0
21055,21055,Vicks DayQuil Multi-Symptom,/cdi/vicks-dayquil-multi-symptom.html,109-0
21056,21056,Vicks DayQuil Multi-Symptom Cold/Flu Relief,/cdi/vicks-dayquil-multi-symptom-cold-flu-relief.html,109-0
21057,21057,Vicks DayQuil Severe Cold/Flu,/cdi/vicks-dayquil-severe-cold-flu.html,187-0
21058,21058,Vicks DayQuil Sinex,/cdi/vicks-dayquil-sinex.html,11-0
21059,21059,Vicks Formula 44,/cdi/vicks-formula-44.html,3321-0
21060,21060,Vicks Formula 44 Custom Care Cough/Cold PM,/cdi/vicks-formula-44-custom-care-cough-cold-pm.html,1690-2475
21061,21061,Vicks Formula 44 D Cough,/cdi/vicks-formula-44-d-cough.html,3321-0
21062,21062,Vicks NyQuil Multi-Symptom,/cdi/vicks-nyquil-multi-symptom.html,243-0
21063,21063,Vicks Pediatric Formula 44M,/mtm/vicks-pediatric-formula-44m.html,3321-0
21064,21064,Vicks Sinex,/cdi/vicks-sinex.html,1964-18384
21065,21065,Vicks Sinex 12 Hour,/cons/vicks-sinex-12-hour.html,2333-1544
21066,21066,Vicks Sinex 12 Hour Decongest,/cdi/vicks-sinex-12-hour-decongest.html,1964-18384
21067,21067,Vicks Sinex Moisturizing,/cdi/vicks-sinex-moisturizing.html,896-1617
21068,21068,Vicks Sinex Severe Decongest,/cdi/vicks-sinex-severe-decongest.html,243-13622
21069,21069,Vicks VapoDrops,/cdi/vicks-vapodrops.html,0-0
21070,21070,Vicks VapoSteam,/cdi/vicks-vaposteam.html,0-0
21071,21071,Vicks Vitamin C Drops,/mtm/vicks-vitamin-c-drops.html,1690-2475
21072,21072,Vicodin,/vicodin.html,11-0
21073,21073,Vicodin ES,/pro/vicodin-es.html,2333-1544
21074,21074,Vicodin HP,/cons/vicodin-hp.html,2333-1544
21075,21075,Vicon Forte,/cdi/vicon-forte.html,210-0
21076,21076,Vicoprofen,/vicoprofen.html,190-1645
21077,21077,Victoza,/victoza.html,172-0
21078,21078,Victrelis,/victrelis.html,1437-10838
21079,21079,Vidarabine Ophthalmic,/cons/vidarabine-ophthalmic.html,0-0
21080,21080,Vidaza,/vidaza.html,784-405
21081,21081,Videx,/mtm/videx.html,980-1685
21082,21082,Videx EC,/mtm/videx-ec.html,1488-899
21083,21083,Videx Pediatric,/cons/videx-pediatric.html,1310-782
21084,21084,Viekira,/viekira.html,441-206
21085,21085,Viekira Pak,/mtm/viekira-pak.html,168-0
21086,21086,Viekira XR,/mtm/viekira-xr.html,216-2408
21087,21087,Vienva,/mtm/vienva.html,233-109
21088,21088,Vigabatrin,/mtm/vigabatrin.html,2387-1033
21089,21089,Vigabatrin Oral Solution,/cdi/vigabatrin-oral-solution.html,2387-1033
21090,21090,Vigabatrin Tablets,/cdi/vigabatrin-tablets.html,2387-1033
21091,21091,Vigadrone,/mtm/vigadrone.html,216-2408
21092,21092,Vigamox,/vigamox.html,0-0
21093,21093,Vigamox eent,/monograph/vigamox-eent.html,0-0
21094,21094,Viibryd,/viibryd.html,233-109
21095,21095,Viibryd Starter Pack,/cdi/viibryd-starter-pack.html,233-109
21096,21096,Viibryd Titration Pack,/cons/viibryd-titration-pack.html,233-109
21097,21097,Vilamit MB,/cdi/vilamit-mb.html,172-0
21098,21098,Vilanterol Trifenatate,/monograph/vilanterol-trifenatate.html,0-0
21099,21099,Vilazodone,/mtm/vilazodone.html,233-109
21100,21100,Vilazodone Hydrochloride,/monograph/vilazodone-hydrochloride.html,233-109
21101,21101,Vilevev MB,/cdi/vilevev-mb.html,1126-10720
21102,21102,ViloFane-Dp 7.5,/cons/vilofane-dp-7-5.html,243-3197
21103,21103,VIL-Rx,/cdi/vil-rx.html,2333-1544
21104,21104,Vimizim,/vimizim.html,0-0
21105,21105,Vimovo,/vimovo.html,190-1645
21106,21106,Vimpat,/vimpat.html,190-1645
21107,21107,Vimpat Intravenous,/cons/vimpat-intravenous.html,190-1645
21108,21108,Vimpat (Lacosamide Injection),/cdi/vimpat-lacosamide-injection.html,190-1645
21109,21109,Vimpat (Lacosamide Oral Solution),/cdi/vimpat-lacosamide-oral-solution.html,190-1645
21110,21110,Vimpat (Lacosamide Tablets),/cdi/vimpat-lacosamide-tablets.html,190-1645
21111,21111,Vimpat Oral Solution,/pro/vimpat-oral-solution.html,190-1645
21112,21112,Vinacal,/pro/vinacal.html,2333-1544
21113,21113,Vinate,/pro/vinate.html,2333-1544
21114,21114,Vinate AZ,/pro/vinate-az.html,10-0
21115,21115,Vinate Care (Prenatal Vitamin Chewable Tablet Without Vitamin A),/cdi/vinate-care-prenatal-vitamin-chewable-tablet-without-vitamin-a.html,119-0
21116,21116,Vinate Care (Vitamins (Multiple/Prenatal)),/cdi/vinate-care-vitamins-multiple-prenatal.html,2333-1544
21117,21117,Vinate One,/mtm/vinate-one.html,1603-3127
21118,21118,Vinate Ultra,/mtm/vinate-ultra.html,10-0
21119,21119,Vinblastine,/mtm/vinblastine.html,243-3224
21120,21120,Vinblastine Intravenous,/cons/vinblastine-intravenous.html,243-3224
21121,21121,Vinblastine Sulfate,/monograph/vinblastine-sulfate.html,243-3224
21122,21122,Vincasar PFS,/mtm/vincasar-pfs.html,938-503
21123,21123,Vincristine,/mtm/vincristine.html,938-503
21124,21124,Vincristine Intravenous,/cons/vincristine-intravenous.html,938-503
21125,21125,Vincristine (Liposomal),/cdi/vincristine-liposomal.html,102-0
21126,21126,Vincristine liposome,/mtm/vincristine-liposome.html,102-0
21127,21127,Vincristine liposome Intravenous,/cons/vincristine-liposome-intravenous.html,102-0
21128,21128,Vincristine Sulfate,/monograph/vincristine-sulfate.html,938-503
21129,21129,Vinorelbine,/mtm/vinorelbine.html,1809-1162
21130,21130,"Vinorelbine, Concentrate",/pro/vinorelbine-concentrate.html,1809-1162
21131,21131,Vinorelbine Intravenous,/cons/vinorelbine-intravenous.html,1809-1162
21132,21132,Vinorelbine Tartrate,/monograph/vinorelbine-tartrate.html,1809-1162
21133,21133,Vinpocetine,/npc/vinpocetine.html,0-0
21134,21134,Vioform Hydrocortisone Mild Topical,/cons/vioform-hydrocortisone-mild-topical.html,9-0
21135,21135,Vioform Hydrocortisone Topical,/cons/vioform-hydrocortisone-topical.html,9-0
21136,21136,Vioform Topical,/cons/vioform-topical.html,693-0
21137,21137,Viokace,/viokace.html,109-0
21138,21138,Viokase,/cons/viokase.html,109-0
21139,21139,Viorele,/cdi/viorele.html,2333-1544
21140,21140,Vioxx,/vioxx.html,2333-1544
21141,21141,Vi-Pro Plus,/pro/vi-pro-plus.html,0-0
21142,21142,Vira-A,/cons/vira-a.html,0-0
21143,21143,Viracept,/viracept.html,100-0
21144,21144,Viracept (Nelfinavir Oral Powder),/cdi/viracept-nelfinavir-oral-powder.html,100-0
21145,21145,Viracept (Nelfinavir Tablets),/cdi/viracept-nelfinavir-tablets.html,100-0
21146,21146,Viramune,/mtm/viramune.html,100-0
21147,21147,Viramune (Nevirapine Oral Suspension),/cdi/viramune-nevirapine-oral-suspension.html,100-0
21148,21148,Viramune (Nevirapine Tablets),/cdi/viramune-nevirapine-tablets.html,100-0
